0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse1_OD_L_4_90_0000096_Structure_0001 RA28.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse1_OD_L_4_90_0000106_Structure_0001 ra35.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse1_OD_L_4_90_0000136_Structure_0001 RA42.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse1_OD_L_4_90_0000156_Structure_0001 RA49.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000036_Structure_0001 ra7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000056_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000076_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000096_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000106_Structure_0001 ra35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000136_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse11_OD_L_4_90_0000156_Structure_0001 RA49.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse2_OD_L_4_90_0000026_Structure_0001 ra7.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse2_OD_L_4_90_0000046_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse2_OD_L_4_90_0000066_Structure_0001 RA21.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000026_Structure_0001 RA14.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000046_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000056_Structure_0001 ra7.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000076_Structure_0001 RA28.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000086_Structure_0001 ra35.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse4_OD_L_4_90_0000136_Structure_0001 RA49.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000026_Structure_0001 ra7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000076_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000096_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000106_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000136_Structure_0001 ra35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000146_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse5_OD_L_4_90_0000166_Structure_0001 RA49.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse6_OD_L_4_90_0000026_Structure_0001 ra7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse6_OD_L_4_90_0000046_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse6_OD_L_4_90_0000066_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000036_Structure_0001 ra7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000056_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000076_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000096_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000106_Structure_0001 ra35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000136_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse7_OD_L_4_90_0000156_Structure_0001 RA49.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000026_Structure_0001 ra7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000046_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000066_Structure_0001 RA21.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000086_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000116_Structure_0001 ra35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000126_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse8_OD_L_4_90_0000156_Structure_0001 RA49.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000032_Structure_0001 ra7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000050_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000070_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000090_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000100_Structure_0001 ra35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000126_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200624mouse9_OD_L_4_90_0000140_Structure_0001 RA49.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse1_OD_L_4_90_0000036_Structure_0001 RA7.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse2_OD_L_4_90_0000006_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse2_OD_L_4_90_0000026_Structure_0001 RA7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse4_OD_L_4_90_0000006_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse4_OD_L_4_90_0000026_Structure_0001 RA7.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse5_OD_L_4_90_0000012_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse5_OD_L_4_90_0000036_Structure_0001 RA7.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse6_OD_L_4_90_0000006_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse6_OD_L_4_90_0000026_Structure_0001 RA7.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse7_OD_L_4_90_0000016_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse7_OD_L_4_90_0000036_Structure_0001 RA7.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse8_OD_L_4_90_0000006_Structure_0001 RA1.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse8_OD_L_4_90_0000026_Structure_0001 RA7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse9_OD_L_4_90_0000016_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200710mouse9_OD_L_4_90_0000036_Structure_0001 RA7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse1_OD_L_4_90_0000076_Structure_0001 RA4.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse4_OD_L_4_90_0000066_Structure_0001 RA4.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse5_OD_L_4_90_0000072_Structure_0001 RA4.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse6_OD_L_4_90_0000056_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse7_OD_L_4_90_0000072_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20200729mouse8_OD_L_4_90_0000076_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190423mouse5_OD_L_4_90_0000016_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190423mouse5_OD_L_4_90_0000026_Structure_0001 RA2.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000006_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000036_Structure_0001 RA2.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000056_Structure_0001 RA3.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000076_Structure_0001 RA6.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000096_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000106_Structure_0001 RA14.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse1_OD_L_4_90_0000236_Structure_0001 RA56.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse8_OD_L_4_90_0000026_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse17_OD_L_4_90_0000056_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190424mouse17_OD_L_4_90_0000076_Structure_0001 RA6.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse11_OD_L_4_90_0000104_Structure_0001 RA14.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse12_OD_L_4_90_0000126_Structure_0001RA14.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000106_Structure_0001 RA14.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000136_Structure_0001 RA21.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000156_Structure_0001 RA28.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000176_Structure_0001 RA35.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000196_Structure_0001 RA42.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000216_Structure_0001 RA49.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse15_OD_L_4_90_0000236_Structure_0001 RA56.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190618mouse1_OD_L_4_90_0000026_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190618mouse2_OD_L_4_90_0000026_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190618mouse4_OD_L_4_90_0000026_Structure_0001 RA1.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190618mouse5_OD_L_4_90_0000026_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190618mouse6_OD_L_4_90_0000026_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000006_Structure_0001 RA1.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000026_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000069_Structure_0001 RA6.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000119_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000129_Structure_0001 RA21.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000016_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000036_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000046_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000076_Structure_0001 RA6.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000086_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000116_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse7_OD_L_4_90_0000136_Structure_0001 RA21.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190625mouse6_OD_L_4_90_0000016_Structure_0001 RA7.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse2_OD_L_4_90_0000016_Structure_0001 RA1.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190514mouse2_OD_L_4_90_0000036_Structure_0001 RA2.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse6_OD_L_4_90_0000046_Structure_0001 RA3.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse8_OD_L_4_90_0000006_Structure_0001 RA1.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse8_OD_L_4_90_0000026_Structure_0001 RA2.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse8_OD_L_4_90_0000056_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse8_OD_L_4_90_0000116_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse8_OD_L_4_90_0000136_Structure_0001 RA21.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000016_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000036_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000056_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000076_Structure_0001 RA6.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000086_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse9_OD_L_4_90_0000106_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse11_OD_L_4_90_0000016_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse11_OD_L_4_90_0000036_Structure_0001 RA2.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse11_OD_L_4_90_0000046_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse12_OD_L_4_90_0000046_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse12_OD_L_4_90_0000076_Structure_0001 RA6.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse12_OD_L_4_90_0000086_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse12_OD_L_4_90_0000106_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000026_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000066_Structure_0001 RA6.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000086_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000116_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000126_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000146_Structure_0001 RA28.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190619mouse14_OD_L_4_90_0000226_Structure_0001 RA56.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse5_OD_L_4_90_0000006_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse6_OD_L_4_90_0000016_Structure_0001 RA1.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse7_OD_L_4_90_0000006_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse8_OD_L_4_90_0000006_Structure_0001 RA1.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse9_OD_L_4_90_0000016_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse11_OD_L_4_90_0000006_Structure_0001 RA2.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse12_OD_L_4_90_0000006_Structure_0001 RA2.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190626mouse14_OD_L_4_90_0000016_Structure_0001 RA2.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000016_Structure_0001 RA1.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000026_Structure_0001 RA2.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000056_Structure_0001 RA3.png
2,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000076_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000096_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse1_OD_L_4_90_0000116_Structure_0001 RA14.png
3,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000006_Structure_0001 RA1.png
4,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000026_Structure_0001 RA2.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000066_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000096_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000116_Structure_0001 RA14.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000136_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000156_Structure_0001 RA28.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000186_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000216_Structure_0001 RA49.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse2_OD_L_4_90_0000236_Structure_0001 RA56.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000006_Structure_0001 RA1.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000036_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000056_Structure_0001 RA3.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000066_Structure_0001 RA4.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000096_Structure_0001 RA7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000126_Structure_0001 RA21.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000156_Structure_0001 RA28.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000176_Structure_0001 RA35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000186_Structure_0001 RA42.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000216_Structure_0001 RA49.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse4_OD_L_4_90_0000236_Structure_0001 RA56.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse5_OD_L_4_90_0000016_Structure_0001 RA1.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse5_OD_L_4_90_0000086_Structure_0001 RA7.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse5_OD_L_4_90_0000146_Structure_0001 RA28.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000006_Structure_0001 RA1.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000066_Structure_0001 RA4.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000160_Structure_0001 RA21.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000200_Structure_0001 RA35.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000210_Structure_0001 RA42.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse6_OD_L_4_90_0000240_Structure_0001 RA49.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse8_OD_L_4_90_0000026_Structure_0001 RA2.png
0,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse8_OD_L_4_90_0000056_Structure_0001 RA3.png
1,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse8_OD_L_4_90_0000076_Structure_0001 RA4.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse8_OD_L_4_90_0000096_Structure_0001 RA7.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse9_OD_L_4_90_0000146_Structure_0001 RA35.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse9_OD_L_4_90_0000176_Structure_0001 RA42.png
0.5,/data/yue/pepple/classification/data/Images for AI analysis/AC_imgs_r512_c512/20190806mouse9_OD_L_4_90_0000186_Structure_0001 RA49.png
